"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"QC1"	"QC2"	"R1_pre"	"R2_pre"	"R3_pre"	"Y1_pre"	"Y2_pre"	"Y3_pre"	"QC3"	"R1_post"	"R2_post"	"R3_post"	"Y1_post"	"Y2_post"	"Y3_post"	"QC4"
""	"C15H12O6"	"OC1=CC(O)=C2C(=O)C[C@H](OC2=C1)C1=CC(O)=C(O)C=C1"	"SBHXYTNGIZCORC-ZDUSSCGKSA-N"	"Eriodictyol"	"287.07190"	""	""	""	"3.498"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3227"	"6426"	"5287"	"5925"	"6848"	"5098"	"5964"	"6296"	"5959"	"5439"	"7264"	"6421"	"4918"	"6412"	"5898"	"4437"
""	"C8H3F13O2"	"OC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"	"LRWIIEJPCFNNCZ-UHFFFAOYSA-N"	"62FTA"	"292.97830"	""	""	""	"7.091"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3706"	"5061"	"5439"	"5398"	"5657"	"5156"	"4881"	"5001"	"4973"	"5182"	"4216"	"6301"	"3588"	"5313"	"5428"	"5030"
""	"C8H3F13O2"	"OC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"	"LRWIIEJPCFNNCZ-UHFFFAOYSA-N"	"62FTA"	"292.98181"	""	""	""	"5.919"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"11002"	"19892"	"30536"	"27721"	"28145"	"19288"	"15139"	"26926"	"19973"	"2209"	"2931"	"6822"	"6852"	"14355"	"62344"	"20691"
""	"C8H3F13O2"	"OC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"	"LRWIIEJPCFNNCZ-UHFFFAOYSA-N"	"62FTA"	"292.98181"	""	""	""	"8.560"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"60"	"431"	"74"	"9845"	"80"	"1199"	"21358"	"55"	"204"	"10670"	"4877"	"19600"	"44"	"82"	"19"	"133"
""	"C8H3F13O2"	"OC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"	"LRWIIEJPCFNNCZ-UHFFFAOYSA-N"	"62FTA"	"292.98532"	""	""	""	"6.818"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"10356"	"15016"	"15306"	"13971"	"8094"	"16040"	"15427"	"13451"	"13209"	"8600"	"13051"	"18007"	"15066"	"15103"	"14785"	"13718"
""	"C14H18N2O5"	"COC(=O)C(CC1=CC=CC=C1)N=C(O)C(N)CC(O)=O"	"IAOZJIPTCAWIRG-UHFFFAOYNA-N"	"Aspartame"	"293.12201"	""	""	""	"1.264"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"164"	"797"	"869"	"956"	"1731"	"976"	"706"	"2022"	"902"	"4"	"0"	"356"	"600"	"1389"	"2313"	"606"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17459"	""	""	""	"11.101"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"44110"	"47869"	"51155"	"46948"	"39750"	"39332"	"38234"	"37626"	"41378"	"41660"	"35540"	"36921"	"27403"	"37013"	"33953"	"37621"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17459"	""	""	""	"7.054"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"24502"	"33392"	"40656"	"34150"	"33288"	"35950"	"35909"	"30690"	"31732"	"34039"	"33739"	"29580"	"29490"	"37639"	"31521"	"27766"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17459"	""	""	""	"6.846"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"9683"	"13050"	"19087"	"18529"	"16140"	"11572"	"28050"	"18857"	"10572"	"27980"	"15905"	"12459"	"7643"	"9453"	"7279"	"11304"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17459"	""	""	""	"5.994"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"21386"	"27027"	"45409"	"34229"	"39261"	"44870"	"29720"	"33065"	"30851"	"33722"	"30959"	"24757"	"31829"	"38933"	"48375"	"36194"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17810"	""	""	""	"8.061"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8912"	"17663"	"28188"	"13200"	"17321"	"19495"	"12739"	"10954"	"11051"	"10999"	"12164"	"27609"	"7231"	"49906"	"5446"	"12740"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17810"	""	""	""	"8.451"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"34384"	"45473"	"9920"	"24079"	"8185"	"14180"	"35319"	"14365"	"45357"	"30464"	"33345"	"12219"	"9180"	"3558"	"6964"	"13844"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17810"	""	""	""	"6.574"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"19720"	"15495"	"36682"	"22199"	"13499"	"32786"	"27371"	"19511"	"20667"	"13233"	"16178"	"20007"	"20076"	"21660"	"13873"	"14247"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17810"	""	""	""	"11.265"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"21610"	"28977"	"28577"	"28695"	"22929"	"21299"	"21916"	"22443"	"20859"	"19244"	"24287"	"16735"	"14582"	"15342"	"19902"	"20553"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17810"	""	""	""	"8.567"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8146"	"7210"	"7189"	"39841"	"10738"	"20435"	"73980"	"10919"	"9542"	"30155"	"23465"	"16973"	"6293"	"7328"	"7965"	"11571"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17810"	""	""	""	"5.019"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"18004"	"988110"	"177327"	"1187707"	"339936"	"1163966"	"886180"	"723530"	"1146061"	"974085"	"174921"	"394881"	"130433"	"1434167"	"242169"	"2180921"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17810"	""	""	""	"5.556"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"10796"	"27875"	"11096"	"10486"	"18294"	"10151"	"11123"	"26772"	"10811"	"16441"	"10939"	"12293"	"7696"	"10198"	"61525"	"16851"
""	"C17H26O4"	"CCCCC[C@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1"	"NLDDIKRKFXEWBK-AWEZNQCLSA-N"	"[6]-Gingerol"	"293.17810"	""	""	""	"7.347"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"34253"	"45735"	"37745"	"37661"	"51847"	"37541"	"37300"	"33387"	"36210"	"37612"	"33549"	"36946"	"39835"	"33891"	"34911"	"31863"
""	"C18H32O3"	"CCCCCC1OC1C\C=C\CCCCCCCC(O)=O"	"CCPPLLJZDQAOHD-DHZHZOJONA-N"	"12,13-EODE"	"295.22189"	""	""	""	"6.495"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2718"	"3747"	"3976"	"3603"	"3867"	"3650"	"4110"	"3768"	"4082"	"3374"	"3104"	"4506"	"2727"	"5609"	"3709"	"3591"
"CHEBI:85639"	"C18H34O3"	"CCCCCCC(O)C\C=C/CCCCCCCC(O)=O"	"WBHHMMIMDMUBKC-XFXZXTDPNA-N"	"Ricinoleic acid"	"297.23752"	""	""	""	"7.055"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5928"	"10578"	"11274"	"12007"	"6988"	"7685"	"11803"	"11320"	"11465"	"13332"	"11814"	"6809"	"12344"	"7195"	"10682"	"10314"
"CHEBI:85639"	"C18H34O3"	"CCCCCCC(O)C\C=C/CCCCCCCC(O)=O"	"WBHHMMIMDMUBKC-XFXZXTDPNA-N"	"Ricinoleic acid"	"297.23752"	""	""	""	"6.831"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8903"	"10084"	"11984"	"10243"	"8587"	"11495"	"11089"	"9532"	"9215"	"13083"	"9218"	"12030"	"13771"	"14461"	"12081"	"8175"
"CHEBI:85639"	"C18H34O3"	"CCCCCCC(O)C\C=C/CCCCCCCC(O)=O"	"WBHHMMIMDMUBKC-XFXZXTDPNA-N"	"Ricinoleic acid"	"297.24106"	""	""	""	"6.226"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"15502"	"20501"	"22628"	"23298"	"22616"	"23938"	"23493"	"21510"	"23216"	"21114"	"25452"	"22694"	"23072"	"24867"	"20791"	"19303"
"CHEBI:85639"	"C18H34O3"	"CCCCCCC(O)C\C=C/CCCCCCCC(O)=O"	"WBHHMMIMDMUBKC-XFXZXTDPNA-N"	"Ricinoleic acid"	"297.24457"	""	""	""	"6.506"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"26849"	"40806"	"42099"	"40395"	"39723"	"36235"	"37782"	"38125"	"40246"	"44373"	"45406"	"44137"	"39726"	"45427"	"43025"	"37502"
""	"C15H11O7"	"OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C(O)=C1"	"JKHRCGUTYDNCLE-UHFFFAOYSA-O"	"Delphinidin"	"301.02640"	""	""	""	"0.629"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1082"	"3346"	"1349"	"12384"	"4499"	"2591"	"10712"	"15121"	"5198"	"1876"	"1000"	"13550"	"2502"	"7494"	"14281"	"6865"
"CHEBI:28230"	"C16H14O6"	"COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"	"AIONOLUJZLIMTK-AWEZNQCLSA-N"	"Hesperetin"	"301.07968"	""	""	""	"6.120"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"16229"	"21659"	"20754"	"21274"	"23509"	"19387"	"21344"	"20972"	"19288"	"20315"	"21463"	"19991"	"18792"	"21059"	"17663"	"18380"
"CHEBI:28230"	"C16H14O6"	"COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"	"AIONOLUJZLIMTK-AWEZNQCLSA-N"	"Hesperetin"	"301.08325"	""	""	""	"0.594"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"23"	"11"	"0"	"62"	"493"	"19"	"4442"	"422"	"934"	"36"	"2721"	"996"	"415"
"CHEBI:28230"	"C16H14O6"	"COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"	"AIONOLUJZLIMTK-AWEZNQCLSA-N"	"Hesperetin"	"301.08325"	""	""	""	"5.859"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5228"	"7760"	"7145"	"7628"	"7920"	"7615"	"8003"	"8001"	"7992"	"6556"	"9232"	"7645"	"7337"	"7899"	"5959"	"6813"
""	"C15H19N3O4"	"COCC1=CC(C(O)=O)=C(N=C1)C1=NC(=O)C(C)(N1)C(C)C"	"NUPJIGQFXCQJBK-UHFFFAOYNA-N"	"Imazamox"	"304.10693"	""	""	""	"2.793"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2919"	"8328"	"26785"	"5621"	"14751"	"24615"	"5867"	"1358"	"10279"	"2561"	"4953"	"592"	"17234"	"412"	"868"	"9578"
""	"C15H19N3O4"	"COCC1=CC(C(O)=O)=C(N=C1)C1=NC(=O)C(C)(N1)C(C)C"	"NUPJIGQFXCQJBK-UHFFFAOYNA-N"	"Imazamox"	"304.11050"	""	""	""	"2.655"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3685"	"9191"	"30776"	"6026"	"15627"	"26008"	"6024"	"1703"	"10957"	"3149"	"5101"	"811"	"16122"	"519"	"1029"	"9903"
"CHEBI:83504"	"C15H14ClNO2S"	"OC(=O)C(N1CCC2=C(C1)C=CS2)C1=CC=CC=C1Cl"	"DCASRSISIKYPDD-UHFFFAOYNA-N"	"Clopidogrel carboxylic acid"	"306.04156"	""	""	""	"1.221"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"804"	"2034"	"1177"	"4495"	"1397"	"1341"	"4753"	"5782"	"2225"	"3522"	"3907"	"7023"	"2321"	"5527"	"5743"	"2751"
""	"C10H17N3O6S"	"N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCC(O)=O)C(O)=O"	"RWSXRVCMGQZWBV-WDSKDSINSA-N"	"L-Glutathione (reduced form)"	"306.08453"	""	""	""	"0.922"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"678"	"2380"	"347"	"229"	"1014"	"6"	"1049"	"1961"	"2943"	"39982"	"6011"	"1371"	"13734"	"11832"	"1014"	"3482"
""	"C10H17N3O6S"	"N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCC(O)=O)C(O)=O"	"RWSXRVCMGQZWBV-WDSKDSINSA-N"	"L-Glutathione (reduced form)"	"306.08453"	""	""	""	"1.087"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"778"	"2"	"0"	"113"	"0"	"9"	"423"	"1047"	"6908"	"1279"	"1484"	"10321"	"10612"	"3468"	"1325"
""	"C9H13N2O8P"	"O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(O)=NC1=O"	"JSRLJPSBLDHEIO-SHYZEUOFSA-N"	"2'-Deoxyuridine 5'-monophosphate"	"307.03809"	""	""	""	"4.067"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4709"	"9978"	"10547"	"10923"	"10687"	"9602"	"10779"	"11309"	"10225"	"11060"	"10251"	"12268"	"9658"	"12827"	"9729"	"4525"
"CHEBI:32161"	"C12H14N4O4S"	"COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1"	"ZZORFUFYDOWNEF-UHFFFAOYSA-N"	"Sulfadimethoxine"	"309.07556"	""	""	""	"0.702"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1086"	"4418"	"1456"	"7131"	"4484"	"2351"	"5156"	"20390"	"4644"	"0"	"0"	"6034"	"1699"	"14830"	"22312"	"3142"
""	"C18H30O4"	"CCCCC[C@H](OO)\C=C\C=C/C\C=C/CCCCC(O)=O"	"LYFGXCQTRBQQMX-KYLWABQHSA-N"	"13-HpOTrE(r)"	"309.20157"	""	""	""	"6.920"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"23488"	"33507"	"41216"	"38144"	"34866"	"43826"	"41229"	"46604"	"38158"	"40894"	"47655"	"36115"	"34796"	"59807"	"40877"	"33449"
""	"C18H32O4"	"CCCCCC(OO)\C=C\C=CCCCCCCCC(O)=O"	"JDSRHVWSAMTSSN-KDFHGORWNA-N"	"13-HPODE"	"311.21008"	""	""	""	"7.055"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"9138"	"15694"	"13604"	"15997"	"19659"	"25753"	"24735"	"30764"	"24499"	"25221"	"37322"	"35673"	"30285"	"41974"	"41688"	"30970"
""	"C18H32O4"	"CCCCCC(OO)\C=C\C=CCCCCCCCC(O)=O"	"JDSRHVWSAMTSSN-KDFHGORWNA-N"	"13-HPODE"	"311.21371"	""	""	""	"8.574"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2657"	"10705"	"6351"	"13871"	"19402"	"12150"	"22833"	"21105"	"16976"	"18823"	"17382"	"17031"	"11221"	"14130"	"13076"	"22475"
""	"C18H32O4"	"CCCCCC(OO)\C=C\C=CCCCCCCCC(O)=O"	"JDSRHVWSAMTSSN-KDFHGORWNA-N"	"13-HPODE"	"311.21371"	""	""	""	"11.086"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"10658"	"16127"	"12264"	"43288"	"17458"	"52690"	"26623"	"74013"	"80067"	"19179"	"37085"	"72373"	"72188"	"72512"	"86171"	"27286"
""	"C18H32O4"	"CCCCCC(OO)\C=C\C=CCCCCCCCC(O)=O"	"JDSRHVWSAMTSSN-KDFHGORWNA-N"	"13-HPODE"	"311.22092"	""	""	""	"10.535"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"7410"	"7442"	"6465"	"9523"	"12479"	"18249"	"10382"	"8344"	"11675"	"20082"	"23086"	"13040"	"30213"	"19212"	"45756"	"22671"
""	"C18H32O4"	"CCCCCC(OO)\C=C\C=CCCCCCCCC(O)=O"	"JDSRHVWSAMTSSN-KDFHGORWNA-N"	"13-HPODE"	"311.22455"	""	""	""	"7.345"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"12779"	"18186"	"18234"	"29815"	"25436"	"29290"	"52260"	"34120"	"34815"	"49946"	"41416"	"46670"	"47469"	"50382"	"58053"	"47229"
""	"C17H14O6"	"COC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(OC)=C(O)C=C1"	"ROCUOVBWAWAQFD-UHFFFAOYSA-N"	"Velutin"	"313.06934"	""	""	""	"9.027"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1"	"148"	"211"	"324"	"130"	"487"	"684"	"212"	"591"	"13685"	"1028"	"581"	"659"	"489"	"499"	"606"
""	"C17H14O6"	"COC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(OC)=C(O)C=C1"	"ROCUOVBWAWAQFD-UHFFFAOYSA-N"	"Velutin"	"313.06934"	""	""	""	"8.504"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"104"	"152"	"98"	"1935"	"102"	"732"	"1058"	"506"	"709"	"13573"	"1938"	"1294"	"284"	"215"	"567"	"247"
""	"C17H14O6"	"COC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(OC)=C(O)C=C1"	"ROCUOVBWAWAQFD-UHFFFAOYSA-N"	"Velutin"	"313.07297"	""	""	""	"8.094"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"629"	"791"	"1491"	"1587"	"1261"	"760"	"1009"	"1915"	"1728"	"10309"	"1078"	"4005"	"966"	"416"	"446"	"703"
""	"C17H14O6"	"COC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(OC)=C(O)C=C1"	"ROCUOVBWAWAQFD-UHFFFAOYSA-N"	"Velutin"	"313.07657"	""	""	""	"7.774"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1215"	"654"	"540"	"1178"	"1692"	"1079"	"1039"	"1179"	"693"	"12196"	"6149"	"1036"	"2011"	"1504"	"1050"	"1534"
""	"C17H14O6"	"COC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(OC)=C(O)C=C1"	"ROCUOVBWAWAQFD-UHFFFAOYSA-N"	"Velutin"	"313.07657"	""	""	""	"9.743"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"804"	"974"	"354"	"527"	"500"	"1144"	"422"	"1022"	"1255"	"15524"	"5575"	"984"	"1217"	"1463"	"942"	"1004"
""	"C17H14O6"	"COC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(OC)=C(O)C=C1"	"ROCUOVBWAWAQFD-UHFFFAOYSA-N"	"Velutin"	"313.07657"	""	""	""	"7.308"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"434"	"574"	"1338"	"910"	"1115"	"790"	"1054"	"1004"	"711"	"12000"	"1314"	"798"	"777"	"1502"	"829"	"872"
"CHEBI:83469"	"C17H15ClO4"	"CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O"	"MQOBSOSZFYZQOK-UHFFFAOYSA-N"	"Fenofibric acid"	"317.07416"	""	""	""	"0.609"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"62"	"0"	"0"	"0"	"0"	"0"	"473"	"244"	"35894"	"13685"	"17300"	"1310"	"43126"	"4165"	"231"
"CHEBI:83457"	"C14H16N4O3S"	"CC(O)=NC1=CC=C(C=C1)S(=O)(=O)NC1=NC(C)=CC(C)=N1"	"LJKAKWDUZRJNPJ-UHFFFAOYSA-N"	"N4-Acetylsulfamethazine"	"319.08975"	""	""	""	"0.598"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"68"	"0"	"0"	"0"	"190"	"26"	"4681"	"2294"	"1600"	"0"	"5581"	"1374"	"0"
""	"C10H15N2O8P"	"CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)C(=O)N=C1O"	"GYOZYWVXFNDGLU-XLPZGREQSA-N"	"Thymidine-5'-monophosphate"	"321.04938"	""	""	""	"0.927"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"152370"	"470057"	"364436"	"443575"	"336290"	"402203"	"443931"	"59394"	"583461"	"108397"	"516004"	"52108"	"99437"	"33228"	"55344"	"81888"
""	"C10H15N2O8P"	"CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)C(=O)N=C1O"	"GYOZYWVXFNDGLU-XLPZGREQSA-N"	"Thymidine-5'-monophosphate"	"321.05307"	""	""	""	"0.666"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"60"	"61"	"0"	"42"	"1800"	"0"	"351"	"160"	"4904"	"0"	"4252"	"2557"	"66"
"CHEBI:83465"	"C14H13ClO5S"	"CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)C1C(=O)CCCC1=O"	"PQTBTIFWAXVEPB-UHFFFAOYSA-N"	"Sulcotrione"	"327.00870"	""	""	""	"2.793"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"213"	"1280"	"5489"	"1003"	"2926"	"4779"	"1033"	"61"	"1802"	"579"	"780"	"0"	"2041"	"81"	"61"	"1085"
""	"C15H23NO5S"	"CCC1=CC=CC(C)=C1N(C(C)COC)C(=O)CS(O)(=O)=O"	"CIGKZVUEZXGYSV-UHFFFAOYNA-N"	"Metolachlor ESA"	"328.11292"	""	""	""	"0.923"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"19"	"0"	"0"	"9"	"0"	"85"	"299"	"346"	"3366"	"946"	"506"	"1926"	"2555"	"142"	"984"
""	"C13H22N4O4S"	"CN\C(NCCS(=O)CC1=CC=C(CN(C)C)O1)=C/N(=O)=O"	"SKHXRNHSZTXSLP-UKTHLTGXNA-N"	"Ranitidine-S-oxide"	"329.12616"	""	""	""	"6.458"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"6841"	"7888"	"8401"	"7320"	"7767"	"6942"	"7986"	"7991"	"7006"	"6357"	"7537"	"6260"	"6538"	"7571"	"6488"	"6142"
""	"C10H14N5O6P"	"NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](COP(O)(O)=O)O3)C2=NC=N1"	"KHWCHTKSEGGWEX-RRKCRQDMSA-N"	"2'-Deoxyadenosine 5'-monophosphate"	"330.04422"	""	""	""	"0.922"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"15872"	"41684"	"7784"	"6650"	"20652"	"2988"	"24577"	"37788"	"55647"	"437140"	"128437"	"48812"	"209370"	"166377"	"20901"	"83247"
""	"C19H24O5"	"C[C@]12[C@H]3[C@H](C(O)=O)[C@@]45C[C@@H](CC[C@H]4[C@@]3(CC[C@@H]1O)OC2=O)C(=C)C5"	"RSQSQJNRHICNNH-NFMPGMCNSA-N"	"Gibberellin A4"	"331.15729"	""	""	""	"1.211"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"6812"	"20303"	"19512"	"14964"	"18332"	"21296"	"15871"	"4726"	"22676"	"14144"	"18707"	"3873"	"24699"	"5233"	"4245"	"23179"
""	"C11H14NO9P"	"O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)([O-])=O)[N+]1=CC=CC(=C1)C(O)=O"	"JOUIQRNQJGXQDC-ZYUZMQFOSA-N"	"Nicotinic acid mono nucleotide"	"334.03983"	""	""	""	"1.218"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"577"	"1289"	"825"	"1718"	"1100"	"946"	"2008"	"4912"	"1656"	"2255"	"1778"	"6121"	"1133"	"4903"	"4510"	"2116"
