"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"QC1"	"QC2"	"R1_pre"	"R2_pre"	"R3_pre"	"Y1_pre"	"Y2_pre"	"Y3_pre"	"QC3"	"R1_post"	"R2_post"	"R3_post"	"Y1_post"	"Y2_post"	"Y3_post"	"QC4"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.05277"	""	""	""	"8.467"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"25293"	"84105"	"60559"	"66456"	"53384"	"41806"	"41912"	"118488"	"55959"	"42485"	"54505"	"36028"	"45724"	"61705"	"35704"	"110258"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.05277"	""	""	""	"9.673"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"98081"	"64200"	"60645"	"55419"	"81546"	"43237"	"48869"	"57161"	"34723"	"79857"	"87646"	"64817"	"101314"	"96072"	"35873"	"54116"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.05277"	""	""	""	"7.11"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"68368"	"32302"	"37406"	"35563"	"36371"	"20540"	"31987"	"35172"	"34005"	"19973"	"36679"	"22239"	"30877"	"20533"	"26083"	"64049"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.05277"	""	""	""	"9.095"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"45207"	"115617"	"49467"	"35462"	"40819"	"67363"	"69839"	"77761"	"62402"	"68972"	"89635"	"41936"	"86277"	"93436"	"23833"	"49255"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.055"	""	""	""	"9.621"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"56224"	"86000"	"53264"	"46475"	"64935"	"112279"	"44199"	"64366"	"47429"	"74468"	"53107"	"61507"	"89442"	"99045"	"94997"	"101518"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.055"	""	""	""	"10.952"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"46140"	"63921"	"85107"	"47942"	"81483"	"89887"	"43550"	"64755"	"62855"	"76572"	"47944"	"56551"	"73109"	"43909"	"50226"	"91988"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.055"	""	""	""	"11.231"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"16808"	"28150"	"11693"	"36492"	"49915"	"25693"	"21188"	"31354"	"19877"	"36954"	"25559"	"36325"	"19085"	"19481"	"40456"	"36206"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.055"	""	""	""	"6.662"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"31448"	"29091"	"14785"	"21979"	"17858"	"18901"	"21846"	"10173"	"10393"	"11085"	"11225"	"19937"	"17288"	"15696"	"16374"	"17517"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.055"	""	""	""	"9.028"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"74230"	"82388"	"38822"	"51051"	"70982"	"54984"	"74894"	"26951"	"41789"	"80164"	"53317"	"63443"	"27734"	"70434"	"156227"	"52661"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.055"	""	""	""	"10.282"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"19854"	"68561"	"60947"	"52508"	"92383"	"80799"	"93179"	"48287"	"68177"	"29313"	"104369"	"115473"	"81206"	"59894"	"44206"	"91532"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.055"	""	""	""	"7.318"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"91069"	"84259"	"71458"	"62375"	"26254"	"30596"	"55684"	"50470"	"58406"	"73312"	"60105"	"56833"	"61661"	"45962"	"36265"	"44054"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.05724"	""	""	""	"9.321"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"51700"	"50012"	"113971"	"62919"	"102015"	"71373"	"77571"	"68466"	"48152"	"44800"	"89409"	"69286"	"63870"	"53915"	"75179"	"81431"
"CHEBI:41275"	"C7H6N2"	"N1C=NC2=CC=CC=C12"	"HYZJCKYKOHLVJF-UHFFFAOYSA-N"	"Benzimidazole"	"119.05724"	""	""	""	"9.14"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"48388"	"59261"	"134150"	"105759"	"90495"	"69641"	"28241"	"63831"	"35261"	"69035"	"10924"	"30598"	"11154"	"3048"	"15961"	"53328"
"CHEBI:75331"	"C6H5N3"	"N1N=NC2=CC=CC=C12"	"QRUDEWIWKLJBPS-UHFFFAOYSA-N"	"1H-Benzotriazole"	"120.05493"	""	""	""	"9.243"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"21016"	"17119"	"2743"	"7519"	"7894"	"8509"	"16822"	"9187"	"20423"	"28661"	"16352"	"19909"	"17634"	"19738"	"15469"	"13390"
"CHEBI:75331"	"C6H5N3"	"N1N=NC2=CC=CC=C12"	"QRUDEWIWKLJBPS-UHFFFAOYSA-N"	"1H-Benzotriazole"	"120.05493"	""	""	""	"9.083"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"9885"	"26397"	"16596"	"15097"	"18731"	"12263"	"12111"	"20892"	"12988"	"15482"	"21507"	"27118"	"29472"	"21149"	"17555"	"20609"
"CHEBI:75331"	"C6H5N3"	"N1N=NC2=CC=CC=C12"	"QRUDEWIWKLJBPS-UHFFFAOYSA-N"	"1H-Benzotriazole"	"120.05493"	""	""	""	"2.789"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8444"	"11538"	"26373"	"13634"	"21764"	"7433"	"20170"	"25668"	"14802"	"25174"	"20054"	"10990"	"6797"	"32018"	"12309"	"26708"
"CHEBI:75331"	"C6H5N3"	"N1N=NC2=CC=CC=C12"	"QRUDEWIWKLJBPS-UHFFFAOYSA-N"	"1H-Benzotriazole"	"120.0582"	""	""	""	"2.96"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"11340"	"14783"	"27073"	"28315"	"27390"	"22014"	"27665"	"23756"	"10770"	"23679"	"33162"	"7781"	"10738"	"22124"	"16996"	"5642"
"CHEBI:75331"	"C6H5N3"	"N1N=NC2=CC=CC=C12"	"QRUDEWIWKLJBPS-UHFFFAOYSA-N"	"1H-Benzotriazole"	"120.0582"	""	""	""	"2.908"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"19147"	"9163"	"6597"	"9603"	"21059"	"6005"	"9070"	"17222"	"17127"	"8765"	"5832"	"11191"	"13599"	"20737"	"16471"	"8072"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.03653"	""	""	""	"10.92"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"40622"	"63264"	"31268"	"20691"	"28197"	"43646"	"47558"	"65939"	"46206"	"28442"	"33936"	"31526"	"37631"	"50367"	"51244"	"27211"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04103"	""	""	""	"5.294"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"66837"	"100930"	"54491"	"114935"	"126315"	"55192"	"127927"	"99794"	"162652"	"87401"	"72518"	"26090"	"55360"	"67335"	"81354"	"71604"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04103"	""	""	""	"7.009"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"49922"	"66066"	"25439"	"35554"	"32204"	"43939"	"14239"	"36563"	"34376"	"27605"	"23046"	"54383"	"33262"	"11084"	"21370"	"28772"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04103"	""	""	""	"5.733"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"19374"	"35428"	"81666"	"46640"	"36509"	"51040"	"54739"	"39620"	"76622"	"42578"	"39014"	"44662"	"69771"	"62814"	"57574"	"44916"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04103"	""	""	""	"9.806"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"23133"	"27502"	"58120"	"46368"	"33967"	"25479"	"28700"	"91656"	"23943"	"89863"	"20399"	"37493"	"28708"	"55205"	"28580"	"19093"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04103"	""	""	""	"10.298"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"28603"	"101578"	"28677"	"43870"	"48589"	"30308"	"59917"	"49702"	"34318"	"38034"	"34906"	"33232"	"63068"	"40867"	"26016"	"27011"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"2.754"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"497337"	"306012"	"768663"	"323217"	"390055"	"536868"	"280399"	"550483"	"271779"	"431069"	"1170382"	"369913"	"779113"	"271214"	"442430"	"396290"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"4.052"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"399081"	"445505"	"680202"	"354891"	"631863"	"669246"	"669441"	"344380"	"589556"	"364757"	"624419"	"348546"	"572466"	"628553"	"610856"	"677251"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"6.654"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"31840"	"35405"	"43005"	"58564"	"17975"	"33702"	"56754"	"79908"	"24325"	"32966"	"25196"	"30448"	"20422"	"44184"	"19762"	"24421"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"3.561"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"721300"	"744660"	"729856"	"527697"	"750142"	"1009693"	"590250"	"461349"	"508354"	"853834"	"671473"	"582945"	"798998"	"1204433"	"650432"	"454766"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"7.572"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"21665"	"41057"	"35087"	"39299"	"25963"	"32049"	"46412"	"19776"	"18325"	"77801"	"22719"	"16892"	"26796"	"20696"	"43395"	"25310"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"7.106"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"28064"	"22320"	"32920"	"30299"	"12869"	"25945"	"52667"	"18689"	"29029"	"32804"	"32635"	"36268"	"30225"	"29182"	"11682"	"29001"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"9.69"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"27950"	"39191"	"24704"	"41894"	"134112"	"31379"	"29720"	"33553"	"25907"	"49153"	"26682"	"28543"	"69749"	"36091"	"37064"	"31846"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"3.5"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"890505"	"773074"	"777838"	"507670"	"484769"	"573211"	"810998"	"680742"	"606746"	"581537"	"739954"	"479006"	"958564"	"348462"	"419931"	"664780"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"11.374"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1286135"	"3706225"	"4080935"	"4016711"	"4354645"	"4505543"	"4522011"	"4565208"	"3789525"	"4543114"	"4183862"	"4495429"	"4639355"	"4624068"	"4446854"	"3513786"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"3.058"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"579560"	"983509"	"501657"	"581994"	"459793"	"532500"	"529238"	"520441"	"768344"	"381215"	"426976"	"636774"	"880650"	"568519"	"574968"	"500390"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"4.011"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"552280"	"485812"	"381003"	"496878"	"524864"	"717892"	"447257"	"486724"	"693224"	"673385"	"787911"	"339835"	"580058"	"477913"	"314401"	"419871"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"5.572"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"43558"	"96029"	"98641"	"26647"	"92837"	"105176"	"32833"	"99379"	"69186"	"68350"	"56991"	"88277"	"88735"	"71209"	"44726"	"100655"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"4.551"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"615723"	"367367"	"232168"	"511492"	"306018"	"359205"	"795450"	"223343"	"280309"	"394907"	"364356"	"692492"	"734456"	"396187"	"393734"	"898868"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"5.052"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"211232"	"143121"	"232858"	"69921"	"94386"	"257924"	"136651"	"149027"	"222626"	"94430"	"223421"	"217036"	"178428"	"99204"	"87751"	"136210"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"3.006"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"805068"	"486555"	"805000"	"649748"	"536136"	"506920"	"314884"	"497654"	"584181"	"618964"	"399005"	"593870"	"333540"	"684154"	"762342"	"646531"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"2.843"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"359954"	"957098"	"995791"	"346389"	"869211"	"867070"	"438328"	"473518"	"609337"	"557747"	"684091"	"824926"	"688505"	"280455"	"546829"	"465091"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"4.677"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"264399"	"519148"	"290917"	"400771"	"172670"	"808346"	"434078"	"759845"	"528920"	"474900"	"543662"	"227890"	"438177"	"123230"	"495749"	"169941"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"11.325"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"13320134"	"7752547"	"6995984"	"6872877"	"6752667"	"6968309"	"6886629"	"6829248"	"6719068"	"7281912"	"7220108"	"7064644"	"6756848"	"6731557"	"6578775"	"6724442"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"2.506"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"714948"	"400852"	"388532"	"297005"	"627640"	"450843"	"686226"	"293440"	"328785"	"303174"	"430677"	"501631"	"1004127"	"328609"	"858716"	"244149"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"7.31"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"30070"	"27918"	"21501"	"49874"	"50569"	"158952"	"43222"	"35910"	"74624"	"28512"	"40507"	"35853"	"41089"	"31978"	"28359"	"29321"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"4.977"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"156830"	"168873"	"222161"	"248497"	"91871"	"252894"	"71007"	"218937"	"259802"	"257204"	"298091"	"152219"	"132128"	"117309"	"168267"	"144397"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"11.465"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"309741"	"1646561"	"290400"	"284549"	"288040"	"284899"	"298317"	"301275"	"956605"	"307919"	"310832"	"311151"	"289712"	"291714"	"277059"	"1033185"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"6.224"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"35741"	"20752"	"28724"	"90159"	"35069"	"21351"	"26632"	"51744"	"31608"	"12396"	"60615"	"22454"	"31573"	"17543"	"23890"	"58931"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.04328"	""	""	""	"2.56"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"545666"	"724218"	"325433"	"399751"	"498790"	"374054"	"578880"	"560093"	"267990"	"409911"	"706540"	"236422"	"266266"	"158860"	"468038"	"462582"
""	"C4H8O4"	"O[C@@H]1COC(O)[C@@H]1O"	"FMAORJIQYMIRHF-HERZVMAMSA-N"	"D-(-)-Erythrose"	"121.05003"	""	""	""	"11.072"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"66565"	"94046"	"81632"	"80555"	"50776"	"95898"	"58438"	"68729"	"79330"	"102279"	"61546"	"87717"	"75064"	"87897"	"84683"	"60730"
""	"C3H7NO2S"	"NC(CS)C(O)=O"	"XUJNEKJLAYXESH-UHFFFAOYNA-N"	"Cysteine"	"122.02438"	""	""	""	"0.935"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"19944"	"7067"	"1709"	"1421"	"3360"	"2181"	"5904"	"9258"	"2938"	"64339"	"23010"	"19687"	"28315"	"33008"	"12932"	"1553"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.07863"	""	""	""	"0.703"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"64"	"57"	"5998"	"1653"	"5161"	"7633"	"1027"	"1980"	"85"	"269"	"55"	"104"	"632"	"1092"	"2761"	"24"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.09219"	""	""	""	"8.145"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"95964"	"425842"	"249722"	"489165"	"264206"	"240402"	"240838"	"374163"	"203517"	"390157"	"176925"	"486556"	"336660"	"302584"	"317927"	"125853"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.09219"	""	""	""	"5.527"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"29582"	"103650"	"55070"	"85140"	"114942"	"88945"	"73966"	"58611"	"74782"	"100323"	"64207"	"41548"	"94303"	"34858"	"62313"	"52987"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.09219"	""	""	""	"9.142"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"466294"	"493624"	"351497"	"636619"	"424268"	"238108"	"241140"	"137625"	"287498"	"456832"	"101606"	"210177"	"48378"	"24498"	"80075"	"209602"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.09445"	""	""	""	"7.202"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"426183"	"640297"	"358113"	"431927"	"332403"	"592254"	"313708"	"279142"	"453545"	"269923"	"355483"	"772885"	"604185"	"250291"	"203084"	"226093"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.09445"	""	""	""	"9.367"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"412116"	"319059"	"491980"	"403834"	"597917"	"341761"	"298149"	"357002"	"291169"	"194050"	"343280"	"218658"	"389914"	"452351"	"494463"	"275802"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.09445"	""	""	""	"7.463"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"401673"	"386976"	"195829"	"441962"	"237044"	"281415"	"448016"	"402845"	"256305"	"528847"	"193138"	"416580"	"504545"	"291323"	"345464"	"204864"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.09445"	""	""	""	"5.741"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"35166"	"265436"	"221761"	"194401"	"259366"	"198181"	"205289"	"183959"	"81282"	"115657"	"94986"	"37159"	"182634"	"152703"	"135833"	"176008"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.09445"	""	""	""	"10.955"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"289930"	"316221"	"205003"	"224049"	"339891"	"268568"	"544878"	"280731"	"365869"	"210880"	"316077"	"578653"	"615078"	"366483"	"603879"	"273064"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.09445"	""	""	""	"11.121"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"198881"	"225147"	"225029"	"159130"	"206923"	"218646"	"236188"	"234155"	"167095"	"224633"	"177949"	"198422"	"226907"	"212794"	"217002"	"170226"
"CHEBI:16269"	"C8H11N"	"CN(C)C1=CC=CC=C1"	"JLTDJTHDQAWBAV-UHFFFAOYSA-N"	"N,N-Dimethylaniline"	"122.09445"	""	""	""	"5.072"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"53288"	"59429"	"71432"	"38947"	"24215"	"59690"	"62103"	"64859"	"73160"	"72509"	"105626"	"56395"	"88881"	"63073"	"97891"	"123519"
