tx_id	ensgene	symbol
YOR206W	YOR206W	NOC2
YOR207C	YOR207C	RET1
YOR208W	YOR208W	PTP2
YOR209C	YOR209C	NPT1
YOR210W	YOR210W	RPB10
YOR211C	YOR211C	MGM1
YOR212W	YOR212W	STE4
YOR213C	YOR213C	SAS5
YOR214C	YOR214C	SPR2
YOR215C	YOR215C	AIM41
YOR216C	YOR216C	RUD3
YOR217W	YOR217W	RFC1
YOR218C	YOR218C	YOR218C
YOR219C	YOR219C	STE13
YOR220W	YOR220W	RCN2
YOR221C	YOR221C	MCT1
YOR222W	YOR222W	ODC2
snR35	snR35	snR35
YOR223W	YOR223W	DSC3
YOR224C	YOR224C	RPB8
YOR225W	YOR225W	YOR225W
YOR226C	YOR226C	ISU2
YOR227W	YOR227W	HER1
YOR228C	YOR228C	MCP1
YOR229W	YOR229W	WTM2
YOR230W	YOR230W	WTM1
YOR231W	YOR231W	MKK1
YOR231C-A	YOR231C-A	YOR231C-A
YOR232W	YOR232W	MGE1
YOR233W	YOR233W	KIN4
YOR234C	YOR234C	RPL33B
YOR235W	YOR235W	IRC13
snR17a	snR17a	snR17a
YOR236W	YOR236W	DFR1
YOR237W	YOR237W	HES1
YOR238W	YOR238W	YOR238W
YOR239W	YOR239W	ABP140
YOR241W	YOR241W	MET7
YOR242C	YOR242C	SSP2
YOR243C	YOR243C	PUS7
YOR244W	YOR244W	ESA1
YOR245C	YOR245C	DGA1
YOR246C	YOR246C	ENV9
YOR247W	YOR247W	SRL1
YOR248W	YOR248W	YOR248W
YOR249C	YOR249C	APC5
YOR250C	YOR250C	CLP1
YOR251C	YOR251C	TUM1
YOR252W	YOR252W	TMA16
YOR253W	YOR253W	NAT5
YOR254C	YOR254C	SEC63
YOR255W	YOR255W	OSW1
YOR256C	YOR256C	TRE2
YOR257W	YOR257W	CDC31
YOR258W	YOR258W	HNT3
YOR259C	YOR259C	RPT4
YOR260W	YOR260W	GCD1
YOR261C	YOR261C	RPN8
YOR262W	YOR262W	GPN2
YOR263C	YOR263C	YOR263C
YOR264W	YOR264W	DSE3
YOR265W	YOR265W	RBL2
YOR266W	YOR266W	PNT1
YOR267C	YOR267C	HRK1
YOR268C	YOR268C	YOR268C
YOR269W	YOR269W	PAC1
YOR270C	YOR270C	VPH1
YOR271C	YOR271C	FSF1
snR8	snR8	snR8
YOR272W	YOR272W	YTM1
YOR273C	YOR273C	TPO4
YOR274W	YOR274W	MOD5
YOR275C	YOR275C	RIM20
YOR276W	YOR276W	CAF20
YOR277C	YOR277C	YOR277C
snR31	snR31	snR31
snR5	snR5	snR5
YOR278W	YOR278W	HEM4
YOR279C	YOR279C	RFM1
YOR280C	YOR280C	FSH3
YOR281C	YOR281C	PLP2
YOR282W	YOR282W	YOR282W
YOR283W	YOR283W	YOR283W
YOR284W	YOR284W	HUA2
YOR285W	YOR285W	RDL1
YOR286W	YOR286W	RDL2
YOR287C	YOR287C	RRP36
YOR288C	YOR288C	MPD1
YOR289W	YOR289W	YOR289W
tA(UGC)O	tA(UGC)O	tA(UGC)O
YOR290C	YOR290C	SNF2
YOR291W	YOR291W	YPK9
YOR292C	YOR292C	YOR292C
YOR293W	YOR293W	RPS10A
YOR293C-A	YOR293C-A	YOR293C-A
YOR294W	YOR294W	RRS1
YOR295W	YOR295W	UAF30
YOR296W	YOR296W	YOR296W
YOR297C	YOR297C	TIM18
YOR298W	YOR298W	MUM3
YOR298C-A	YOR298C-A	MBF1
YOR299W	YOR299W	BUD7
YOR300W	YOR300W	YOR300W
YOR301W	YOR301W	RAX1
YOR302W	YOR302W	YOR302W
YOR303W	YOR303W	CPA1
YOR304W	YOR304W	ISW2
YOR304C-A	YOR304C-A	BIL1
YOR305W	YOR305W	RRG7
YOR306C	YOR306C	MCH5
YOR307C	YOR307C	SLY41
YOR308C	YOR308C	SNU66
YOR309C	YOR309C	YOR309C
YOR310C	YOR310C	NOP58
YOR311C	YOR311C	DGK1
YOR312C	YOR312C	RPL20B
YOR313C	YOR313C	SPS4
YOR314W	YOR314W	YOR314W
YOR314W-A	YOR314W-A	YOR314W-A
YOR315W	YOR315W	SFG1
YOR316C	YOR316C	COT1
YOR316C-A	YOR316C-A	YOR316C-A
YOR317W	YOR317W	FAA1
YOR318C	YOR318C	YOR318C
YOR319W	YOR319W	HSH49
YOR320C	YOR320C	GNT1
YOR321W	YOR321W	PMT3
YOR322C	YOR322C	LDB19
YOR323C	YOR323C	PRO2
YOR324C	YOR324C	FRT1
YOR325W	YOR325W	YOR325W
YOR326W	YOR326W	MYO2
YOR327C	YOR327C	SNC2
YOR328W	YOR328W	PDR10
YOR329C	YOR329C	SCD5
YOR329W-A	YOR329W-A	YOR329W-A
YOR330C	YOR330C	MIP1
YOR331C	YOR331C	YOR331C
YOR332W	YOR332W	VMA4
YOR333C	YOR333C	YOR333C
YOR334W	YOR334W	MRS2
YOR335C	YOR335C	ALA1
YOR335W-A	YOR335W-A	YOR335W-A
YOR336W	YOR336W	KRE5
YOR337W	YOR337W	TEA1
YOR338W	YOR338W	YOR338W
YOR339C	YOR339C	UBC11
YOR340C	YOR340C	RPA43
YOR341W	YOR341W	RPA190
YOR342C	YOR342C	YOR342C
YOR343C	YOR343C	YOR343C
YOR343W-B	YOR343W-B	YOR343W-B
YOR343W-A	YOR343W-A	YOR343W-A
tM(CAU)O2	tM(CAU)O2	EMT2
YOR344C	YOR344C	TYE7
tP(UGG)O3	tP(UGG)O3	tP(UGG)O3
YOR345C	YOR345C	YOR345C
YOR346W	YOR346W	REV1
YOR347C	YOR347C	PYK2
YOR348C	YOR348C	PUT4
YOR349W	YOR349W	CIN1
YOR350C	YOR350C	MNE1
YOR351C	YOR351C	MEK1
YOR352W	YOR352W	TFB6
YOR353C	YOR353C	SOG2
YOR354C	YOR354C	MSC6
YOR355W	YOR355W	GDS1
YOR356W	YOR356W	CIR2
YOR357C	YOR357C	SNX3
YOR358W	YOR358W	HAP5
YOR359W	YOR359W	VTS1
YOR360C	YOR360C	PDE2
YOR361C	YOR361C	PRT1
YOR362C	YOR362C	PRE10
YOR363C	YOR363C	PIP2
YOR364W	YOR364W	YOR364W
YOR365C	YOR365C	YOR365C
YOR366W	YOR366W	YOR366W
YOR367W	YOR367W	SCP1
YOR368W	YOR368W	RAD17
YOR369C	YOR369C	RPS12
YOR370C	YOR370C	MRS6
YOR371C	YOR371C	GPB1
YOR372C	YOR372C	NDD1
YOR373W	YOR373W	NUD1
YOR374W	YOR374W	ALD4
YOR375C	YOR375C	GDH1
YOR376W	YOR376W	YOR376W
YOR376W-A	YOR376W-A	YOR376W-A
YOR377W	YOR377W	ATF1
YOR378W	YOR378W	AMF1
YOR379C	YOR379C	YOR379C
YOR380W	YOR380W	RDR1
YOR381W	YOR381W	FRE3
YOR381W-A	YOR381W-A	YOR381W-A
YOR382W	YOR382W	FIT2
YOR383C	YOR383C	FIT3
YOR384W	YOR384W	FRE5
YOR385W	YOR385W	YOR385W
YOR386W	YOR386W	PHR1
YOR387C	YOR387C	YOR387C
YOR388C	YOR388C	FDH1
YOR389W	YOR389W	YOR389W
YOR390W	YOR390W	FEX1
YOR391C	YOR391C	HSP33
YOR392W	YOR392W	YOR392W
YOR393W	YOR393W	ERR1
YOR394W	YOR394W	PAU21
YOR394C-A	YOR394C-A	YOR394C-A
YOR396W	YOR396W	YRF1-8
YOR396C-A	YOR396C-A	YOR396C-A
YPL283C	YPL283C	YRF1-7
YPL283W-B	YPL283W-B	YPL283W-B
YPL283W-A	YPL283W-A	YPL283W-A
YPL282C	YPL282C	PAU22
YPL281C	YPL281C	ERR2
YPL280W	YPL280W	HSP32
YPL279C	YPL279C	FEX2
YPL278C	YPL278C	YPL278C
YPL277C	YPL277C	YPL277C
YPL276W	YPL276W	YPL276W
YPL275W	YPL275W	FDH2
YPL274W	YPL274W	SAM3
YPL273W	YPL273W	SAM4
YPL272C	YPL272C	PBI1
YPL271W	YPL271W	ATP15
YPL270W	YPL270W	MDL2
YPL269W	YPL269W	KAR9
YPL268W	YPL268W	PLC1
YPL267W	YPL267W	ACM1
YPL266W	YPL266W	DIM1
YPL265W	YPL265W	DIP5
YPL264C	YPL264C	YPL264C
YPL263C	YPL263C	KEL3
YPL262W	YPL262W	FUM1
YPL261C	YPL261C	YPL261C
YPL260W	YPL260W	YPL260W
YPL259C	YPL259C	APM1
YPL258C	YPL258C	THI21
tW(CCA)P	tW(CCA)P	tW(CCA)P
YPL257W-B	YPL257W-B	YPL257W-B
YPL257W-A	YPL257W-A	YPL257W-A
YPL257W	YPL257W	YPL257W
YPL256C	YPL256C	CLN2
YPL255W	YPL255W	BBP1
YPL254W	YPL254W	HFI1
YPL253C	YPL253C	VIK1
YPL252C	YPL252C	YAH1
YPL251W	YPL251W	YPL251W
YPL250C	YPL250C	ICY2
YPL249C-A	YPL249C-A	RPL36B
YPL250W-A	YPL250W-A	YPL250W-A
YPL249C	YPL249C	GYP5
YPL248C	YPL248C	GAL4
YPL247C	YPL247C	YPL247C
YPL246C	YPL246C	RBD2
YPL245W	YPL245W	YPL245W
YPL244C	YPL244C	HUT1
YPL243W	YPL243W	SRP68
YPL242C	YPL242C	IQG1
YPL241C	YPL241C	CIN2
YPL240C	YPL240C	HSP82
YPL239W	YPL239W	YAR1
YPL238C	YPL238C	YPL238C
YPL237W	YPL237W	SUI3
YPL236C	YPL236C	ENV7
YPL235W	YPL235W	RVB2
YPL234C	YPL234C	VMA11
YPL233W	YPL233W	NSL1
YPL232W	YPL232W	SSO1
YPL231W	YPL231W	FAS2
YPL230W	YPL230W	USV1
YPL229W	YPL229W	YPL229W
YPL228W	YPL228W	CET1
YPL227C	YPL227C	ALG5
YPL226W	YPL226W	NEW1
YPL225W	YPL225W	YPL225W
YPL224C	YPL224C	MMT2
YPL223C	YPL223C	GRE1
YPL222W	YPL222W	FMP40
YPL222C-A	YPL222C-A	YPL222C-A
YPL221W	YPL221W	FLC1
YPL220W	YPL220W	RPL1A
YPL219W	YPL219W	PCL8
YPL218W	YPL218W	SAR1
YPL217C	YPL217C	BMS1
YPL216W	YPL216W	YPL216W
YPL215W	YPL215W	CBP3
YPL214C	YPL214C	THI6
YPL213W	YPL213W	LEA1
YPL212C	YPL212C	PUS1
YPL211W	YPL211W	NIP7
YPL210C	YPL210C	SRP72
YPL209C	YPL209C	IPL1
YPL208W	YPL208W	RKM1
YPL207W	YPL207W	TYW1
YPL206C	YPL206C	PGC1
YPL205C	YPL205C	YPL205C
YPL204W	YPL204W	HRR25
YPL203W	YPL203W	TPK2
YPL202C	YPL202C	AFT2
YPL201C	YPL201C	YIG1
YPL200W	YPL200W	CSM4
YPL199C	YPL199C	YPL199C
YPL198W	YPL198W	RPL7B
snR59	snR59	snR59
YPL197C	YPL197C	YPL197C
YPL196W	YPL196W	OXR1
YPL195W	YPL195W	APL5
YPL194W	YPL194W	DDC1
YPL193W	YPL193W	RSA1
YPL192C	YPL192C	PRM3
YPL191C	YPL191C	YPL191C
YPL190C	YPL190C	NAB3
YPL189C-A	YPL189C-A	COA2
YPL189W	YPL189W	GUP2
YPL188W	YPL188W	POS5
YPL187W	YPL187W	MF(ALPHA)1
YPL186C	YPL186C	UIP4
YPL185W	YPL185W	YPL185W
YPL184C	YPL184C	MRN1
YPL183W-A	YPL183W-A	RTC6
YPL183C	YPL183C	RTT10
YPL182C	YPL182C	YPL182C
YPL181W	YPL181W	CTI6
YPL180W	YPL180W	TCO89
YPL179W	YPL179W	PPQ1
tE(UUC)P	tE(UUC)P	tE(UUC)P
YPL178W	YPL178W	CBC2
YPL177C	YPL177C	CUP9
YPL176C	YPL176C	TRE1
YPL175W	YPL175W	SPT14
YPL174C	YPL174C	NIP100
YPL173W	YPL173W	MRPL40
YPL172C	YPL172C	COX10
YPL171C	YPL171C	OYE3
YPL170W	YPL170W	DAP1
YPL169C	YPL169C	MEX67
YPL168W	YPL168W	YPL168W
YPL167C	YPL167C	REV3
YPL166W	YPL166W	ATG29
YPL165C	YPL165C	SET6
YPL164C	YPL164C	MLH3
YPL163C	YPL163C	SVS1
YPL162C	YPL162C	YPL162C
YPL161C	YPL161C	BEM4
YPL160W	YPL160W	CDC60
YPL159C	YPL159C	PET20
YPL158C	YPL158C	AIM44
YPL157W	YPL157W	TGS1
YPL156C	YPL156C	PRM4
YPL155C	YPL155C	KIP2
YPL154C	YPL154C	PEP4
YPL153C	YPL153C	RAD53
YPL152W-A	YPL152W-A	YPL152W-A
YPL152W	YPL152W	RRD2
YPL151C	YPL151C	PRP46
YPL150W	YPL150W	YPL150W
YPL149W	YPL149W	ATG5
YPL148C	YPL148C	PPT2
YPL147W	YPL147W	PXA1
YPL146C	YPL146C	NOP53
YPL145C	YPL145C	KES1
YPL144W	YPL144W	POC4
snR17b	snR17b	snR17b
YPL143W	YPL143W	RPL33A
YPL142C	YPL142C	YPL142C
YPL141C	YPL141C	FRK1
YPL140C	YPL140C	MKK2
YPL139C	YPL139C	UME1
YPL138C	YPL138C	SPP1
YPL137C	YPL137C	GIP3
YPL136W	YPL136W	YPL136W
YPL135W	YPL135W	ISU1
YPL135C-A	YPL135C-A	YPL135C-A
YPL134C	YPL134C	ODC1
YPL133C	YPL133C	RDS2
YPL132W	YPL132W	COX11
YPL131W	YPL131W	RPL5
YPL130W	YPL130W	SPO19
YPL129W	YPL129W	TAF14
YPL128C	YPL128C	TBF1
YPL127C	YPL127C	HHO1
YPL126W	YPL126W	NAN1
YPL125W	YPL125W	KAP120
YPL124W	YPL124W	SPC29
YPL123C	YPL123C	RNY1
YPL122C	YPL122C	TFB2
YPL121C	YPL121C	MEI5
YPL120W	YPL120W	VPS30
YPL119C-A	YPL119C-A	YPL119C-A
YPL119C	YPL119C	DBP1
YPL118W	YPL118W	MRP51
YPL117C	YPL117C	IDI1
YPL116W	YPL116W	HOS3
YPL115C	YPL115C	BEM3
YPL114W	YPL114W	YPL114W
YPL113C	YPL113C	YPL113C
YPL112C	YPL112C	PEX25
tM(CAU)P	tM(CAU)P	IMT2
YPL111W	YPL111W	CAR1
YPL110C	YPL110C	GDE1
YPL109C	YPL109C	YPL109C
YPL108W	YPL108W	YPL108W
YPL107W	YPL107W	YPL107W
YPL106C	YPL106C	SSE1
YPL105C	YPL105C	SYH1
YPL104W	YPL104W	MSD1
YPL103C	YPL103C	FMP30
YPL102C	YPL102C	YPL102C
YPL101W	YPL101W	ELP4
YPL100W	YPL100W	ATG21
YPL099C	YPL099C	INA17
YPL098C	YPL098C	MGR2
YPL097W	YPL097W	MSY1
YPL096C-A	YPL096C-A	ERI1
YPL096W	YPL096W	PNG1
YPL095C	YPL095C	EEB1
YPL094C	YPL094C	SEC62
YPL093W	YPL093W	NOG1
YPL092W	YPL092W	SSU1
YPL091W	YPL091W	GLR1
YPL090C	YPL090C	RPS6A
YPL089C	YPL089C	RLM1
YPL088W	YPL088W	YPL088W
YPL087W	YPL087W	YDC1
YPL086C	YPL086C	ELP3
YPL085W	YPL085W	SEC16
YPL084W	YPL084W	BRO1
YPL083C	YPL083C	SEN54
YPL082C	YPL082C	MOT1
YPL081W	YPL081W	RPS9A
YPL080C	YPL080C	YPL080C
YPL079W	YPL079W	RPL21B
YPL078C	YPL078C	ATP4
YPL077C	YPL077C	YPL077C
YPL076W	YPL076W	GPI2
YPL075W	YPL075W	GCR1
YPL074W	YPL074W	YTA6
YPL073C	YPL073C	YPL073C
YPL072W	YPL072W	UBP16
YPL071C	YPL071C	YPL071C
YPL070W	YPL070W	MUK1
YPL069C	YPL069C	BTS1
YPL068C	YPL068C	YPL068C
YPL067C	YPL067C	YPL067C
YPL066W	YPL066W	RGL1
YPL065W	YPL065W	VPS28
YPL064C	YPL064C	CWC27
YPL063W	YPL063W	TIM50
YPL062W	YPL062W	YPL062W
YPL061W	YPL061W	ALD6
YPL060W	YPL060W	MFM1
tC(GCA)P1	tC(GCA)P1	tC(GCA)P1
YPL060C-A	YPL060C-A	YPL060C-A
YPL059W	YPL059W	GRX5
YPL058C	YPL058C	PDR12
YPL057C	YPL057C	SUR1
YPL056C	YPL056C	LCL1
YPL055C	YPL055C	LGE1
YPL054W	YPL054W	LEE1
YPL053C	YPL053C	KTR6
YPL052W	YPL052W	OAZ1
YPL051W	YPL051W	ARL3
YPL050C	YPL050C	MNN9
YPL049C	YPL049C	DIG1
YPL048W	YPL048W	CAM1
YPL047W	YPL047W	SGF11
YPL046C	YPL046C	ELC1
YPL045W	YPL045W	VPS16
YPL044C	YPL044C	YPL044C
YPL043W	YPL043W	NOP4
YPL042C	YPL042C	SSN3
YPL041C	YPL041C	YPL041C
YPL040C	YPL040C	ISM1
YPL039W	YPL039W	YPL039W
YPL038W-A	YPL038W-A	YPL038W-A
YPL038W	YPL038W	MET31
YPL037C	YPL037C	EGD1
YPL036W	YPL036W	PMA2
YPL035C	YPL035C	YPL035C
YPL034W	YPL034W	YPL034W
YPL033C	YPL033C	SRL4
YPL032C	YPL032C	SVL3
YPL031C	YPL031C	PHO85
YPL030W	YPL030W	TRM44
YPL029W	YPL029W	SUV3
YPL028W	YPL028W	ERG10
YPL027W	YPL027W	SMA1
YPL026C	YPL026C	SKS1
YPL025C	YPL025C	YPL025C
YPL024W	YPL024W	RMI1
YPL023C	YPL023C	MET12
YPL022W	YPL022W	RAD1
YPL021W	YPL021W	ECM23
YPL020C	YPL020C	ULP1
YPL019C	YPL019C	VTC3
YPL018W	YPL018W	CTF19
YPL017C	YPL017C	IRC15
YPL016W	YPL016W	SWI1
YPL015C	YPL015C	HST2
YPL014W	YPL014W	YPL014W
YPL013C	YPL013C	MRPS16
YPL012W	YPL012W	RRP12
YPL011C	YPL011C	TAF3
YPL010W	YPL010W	RET3
YPL009C	YPL009C	TAE2
YPL008W	YPL008W	CHL1
YPL007C	YPL007C	TFC8
YPL006W	YPL006W	NCR1
YPL005W	YPL005W	AEP3
YPL004C	YPL004C	LSP1
YPL003W	YPL003W	ULA1
YPL002C	YPL002C	SNF8
YPL001W	YPL001W	HAT1
YPR001W	YPR001W	CIT3
YPR002W	YPR002W	PDH1
tF(GAA)P1	tF(GAA)P1	tF(GAA)P1
YPR002C-A	YPR002C-A	YPR002C-A
YPR003C	YPR003C	YPR003C
YPR004C	YPR004C	AIM45
YPR005C	YPR005C	HAL1
YPR006C	YPR006C	ICL2
YPR007C	YPR007C	REC8
tG(GCC)P1	tG(GCC)P1	tG(GCC)P1
YPR008W	YPR008W	HAA1
YPR009W	YPR009W	SUT2
YPR010C	YPR010C	RPA135
tK(CUU)P	tK(CUU)P	tK(CUU)P
YPR010C-A	YPR010C-A	YPR010C-A
YPR011C	YPR011C	YPR011C
YPR012W	YPR012W	YPR012W
YPR013C	YPR013C	CMR3
YPR014C	YPR014C	YPR014C
YPR015C	YPR015C	YPR015C
YPR016C	YPR016C	TIF6
YPR016W-A	YPR016W-A	YPR016W-A
YPR017C	YPR017C	DSS4
YPR018W	YPR018W	RLF2
YPR019W	YPR019W	MCM4
YPR020W	YPR020W	ATP20
YPR021C	YPR021C	AGC1
YPR022C	YPR022C	YPR022C
YPR023C	YPR023C	EAF3
YPR024W	YPR024W	YME1
YPR025C	YPR025C	CCL1
YPR026W	YPR026W	ATH1
YPR027C	YPR027C	YPR027C
tF(GAA)P2	tF(GAA)P2	tF(GAA)P2
YPR028W	YPR028W	YOP1
YPR029C	YPR029C	APL4
YPR030W	YPR030W	CSR2
YPR031W	YPR031W	NTO1
YPR032W	YPR032W	SRO7
YPR033C	YPR033C	HTS1
YPR034W	YPR034W	ARP7
YPR035W	YPR035W	GLN1
YPR036W	YPR036W	VMA13
YPR036W-A	YPR036W-A	SPO24
YPR037C	YPR037C	ERV2
YPR038W	YPR038W	IRC16
YPR039W	YPR039W	YPR039W
YPR040W	YPR040W	TIP41
YPR041W	YPR041W	TIF5
YPR042C	YPR042C	PUF2
YPR043W	YPR043W	RPL43A
YPR044C	YPR044C	OPI11
YPR045C	YPR045C	THP3
YPR046W	YPR046W	MCM16
YPR047W	YPR047W	MSF1
YPR048W	YPR048W	TAH18
YPR049C	YPR049C	ATG11
YPR050C	YPR050C	YPR050C
YPR051W	YPR051W	MAK3
YPR052C	YPR052C	NHP6A
YPR053C	YPR053C	YPR053C
YPR054W	YPR054W	SMK1
YPR055W	YPR055W	SEC8
YPR056W	YPR056W	TFB4
YPR057W	YPR057W	BRR1
YPR058W	YPR058W	YMC1
YPR059C	YPR059C	YPR059C
YPR060C	YPR060C	ARO7
YPR061C	YPR061C	JID1
YPR062W	YPR062W	FCY1
YPR063C	YPR063C	YPR063C
YPR064W	YPR064W	YPR064W
YPR065W	YPR065W	ROX1
YPR066W	YPR066W	UBA3
YPR067W	YPR067W	ISA2
YPR068C	YPR068C	HOS1
YPR069C	YPR069C	SPE3
YPR070W	YPR070W	MED1
YPR071W	YPR071W	YPR071W
tS(UGA)P	tS(UGA)P	SUP16
YPR072W	YPR072W	NOT5
YPR073C	YPR073C	LTP1
YPR074C	YPR074C	TKL1
YPR074W-A	YPR074W-A	YPR074W-A
YPR075C	YPR075C	OPY2
YPR076W	YPR076W	YPR076W
YPR077C	YPR077C	YPR077C
YPR078C	YPR078C	YPR078C
YPR079W	YPR079W	MRL1
YPR080W	YPR080W	TEF1
YPR081C	YPR081C	GRS2
YPR082C	YPR082C	DIB1
YPR083W	YPR083W	MDM36
YPR084W	YPR084W	YPR084W
YPR085C	YPR085C	ASA1
YPR086W	YPR086W	SUA7
YPR087W	YPR087W	VPS69
YPR088C	YPR088C	SRP54
YPR089W	YPR089W	YPR089W
YPR091C	YPR091C	NVJ2
YPR092W	YPR092W	YPR092W
snR51	snR51	snR51
snR70	snR70	snR70
snR41	snR41	snR41
YPR093C	YPR093C	ASR1
YPR094W	YPR094W	RDS3
YPR095C	YPR095C	SYT1
YPR096C	YPR096C	YPR096C
YPR097W	YPR097W	YPR097W
YPR098C	YPR098C	YPR098C
YPR099C	YPR099C	YPR099C
YPR100W	YPR100W	MRPL51
YPR101W	YPR101W	SNT309
YPR102C	YPR102C	RPL11A
YPR103W	YPR103W	PRE2
YPR104C	YPR104C	FHL1
YPR105C	YPR105C	COG4
YPR106W	YPR106W	ISR1
YPR107C	YPR107C	YTH1
YPR108W	YPR108W	RPN7
YPR108W-A	YPR108W-A	YPR108W-A
tT(UGU)P	tT(UGU)P	tT(UGU)P
YPR109W	YPR109W	YPR109W
YPR110C	YPR110C	RPC40
YPR111W	YPR111W	DBF20
YPR112C	YPR112C	MRD1
YPR113W	YPR113W	PIS1
YPR114W	YPR114W	YPR114W
YPR115W	YPR115W	RGC1
YPR116W	YPR116W	RRG8
YPR117W	YPR117W	YPR117W
YPR118W	YPR118W	MRI1
tK(UUU)P	tK(UUU)P	tK(UUU)P
YPR119W	YPR119W	CLB2
YPR120C	YPR120C	CLB5
tC(GCA)P2	tC(GCA)P2	tC(GCA)P2
YPR121W	YPR121W	THI22
YPR122W	YPR122W	AXL1
YPR123C	YPR123C	YPR123C
YPR124W	YPR124W	CTR1
YPR125W	YPR125W	YLH47
YPR126C	YPR126C	YPR126C
YPR127W	YPR127W	YPR127W
YPR128C	YPR128C	ANT1
YPR129W	YPR129W	SCD6
YPR130C	YPR130C	YPR130C
YPR131C	YPR131C	NAT3
YPR132W	YPR132W	RPS23B
YPR133C	YPR133C	SPN1
YPR133W-A	YPR133W-A	TOM5
YPR134W	YPR134W	MSS18
YPR135W	YPR135W	CTF4
YPR136C	YPR136C	YPR136C
YPR137W	YPR137W	RRP9
YPR137C-B	YPR137C-B	YPR137C-B
YPR137C-A	YPR137C-A	YPR137C-A
tN(GUU)P	tN(GUU)P	tN(GUU)P
YPR138C	YPR138C	MEP3
YPR139C	YPR139C	LOA1
YPR140W	YPR140W	TAZ1
YPR141C	YPR141C	KAR3
YPR142C	YPR142C	YPR142C
YPR143W	YPR143W	RRP15
tI(AAU)P1	tI(AAU)P1	tI(AAU)P1
YPR144C	YPR144C	NOC4
snR45	snR45	snR45
YPR145W	YPR145W	ASN1
YPR145C-A	YPR145C-A	YPR145C-A
YPR146C	YPR146C	YPR146C
YPR147C	YPR147C	YPR147C
YPR148C	YPR148C	YPR148C
YPR149W	YPR149W	NCE102
YPR150W	YPR150W	YPR150W
YPR151C	YPR151C	SUE1
YPR152C	YPR152C	URN1
YPR153W	YPR153W	YPR153W
YPR154W	YPR154W	PIN3
YPR155C	YPR155C	NCA2
YPR156C	YPR156C	TPO3
YPR157W	YPR157W	TDA6
YPR158W	YPR158W	CUR1
YPR158W-B	YPR158W-B	YPR158W-B
YPR158W-A	YPR158W-A	YPR158W-A
YPR158C-D	YPR158C-D	YPR158C-D
YPR158C-C	YPR158C-C	YPR158C-C
tA(AGC)P	tA(AGC)P	tA(AGC)P
YPR159W	YPR159W	KRE6
YPR159C-A	YPR159C-A	YPR159C-A
tG(GCC)P2	tG(GCC)P2	tG(GCC)P2
YPR160W	YPR160W	GPH1
YPR160W-A	YPR160W-A	YPR160W-A
YPR160C-A	YPR160C-A	YPR160C-A
YPR161C	YPR161C	SGV1
YPR162C	YPR162C	ORC4
YPR163C	YPR163C	TIF3
YPR164W	YPR164W	MMS1
YPR165W	YPR165W	RHO1
YPR166C	YPR166C	MRP2
YPR167C	YPR167C	MET16
YPR168W	YPR168W	NUT2
YPR169W	YPR169W	JIP5
tI(AAU)P2	tI(AAU)P2	tI(AAU)P2
YPR170C	YPR170C	YPR170C
YPR170W-B	YPR170W-B	YPR170W-B
YPR169W-A	YPR169W-A	YPR169W-A
YPR170W-A	YPR170W-A	YPR170W-A
YPR171W	YPR171W	BSP1
YPR172W	YPR172W	YPR172W
YPR173C	YPR173C	VPS4
YPR174C	YPR174C	YPR174C
YPR175W	YPR175W	DPB2
YPR176C	YPR176C	BET2
YPR177C	YPR177C	YPR177C
YPR178W	YPR178W	PRP4
YPR179C	YPR179C	HDA3
YPR180W	YPR180W	AOS1
YPR181C	YPR181C	SEC23
YPR182W	YPR182W	SMX3
YPR183W	YPR183W	DPM1
YPR184W	YPR184W	GDB1
YPR185W	YPR185W	ATG13
YPR186C	YPR186C	PZF1
YPR187W	YPR187W	RPO26
YPR188C	YPR188C	MLC2
YPR189W	YPR189W	SKI3
YPR190C	YPR190C	RPC82
YPR191W	YPR191W	QCR2
YPR192W	YPR192W	AQY1
YPR193C	YPR193C	HPA2
YPR194C	YPR194C	OPT2
YPR195C	YPR195C	YPR195C
YPR196W	YPR196W	YPR196W
YPR197C	YPR197C	YPR197C
YPR198W	YPR198W	SGE1
YPR199C	YPR199C	ARR1
YPR200C	YPR200C	ARR2
YPR201W	YPR201W	ARR3
YPR202W	YPR202W	YPR202W
YPR203W	YPR203W	YPR203W
YPR204W	YPR204W	YPR204W
YPR204C-A	YPR204C-A	YPR204C-A
